"";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species"
"ASV_1984";"Bacteria";"Actinobacteria";"Actinobacteria";"Propionibacteriales";"Nocardioidaceae";"Nocardioides";"Nocardioides"
"ASV_1985";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Rhodobacteraceae";"Paracoccus";"Paracoccus"
"ASV_1986";"Bacteria";"Tenericutes";"Mollicutes";"Entomoplasmatales";"Entomoplasmataceae";"Entomoplasma";"Entomoplasma"
"ASV_1987";"Bacteria";"Actinobacteria";"Actinobacteria";"Corynebacteriales";"Nocardiaceae";"Rhodococcus";"Rhodococcus"
"ASV_1988";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Beijerinckiaceae";"Methylobacterium";"Methylobacterium"
"ASV_1989";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomonadales";"Moraxellaceae";"Acinetobacter";"Acinetobacter"
"ASV_1990";"Bacteria";"Bacteroidetes";"Bacteroidia";"Sphingobacteriales";"Sphingobacteriaceae";"Sphingobacterium";"Sphingobacterium"
"ASV_1991";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Enterococcaceae";"Vagococcus";"Vagococcus"
"ASV_1992";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Demequinaceae";"Demequinaceae";"Demequinaceae"
"ASV_1993";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Betaproteobacteriales";"Burkholderiaceae";"Massilia";"Massilia"
"ASV_1994";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Beijerinckiaceae";"Psychroglaciecola";"Psychroglaciecola"
"ASV_1995";"Bacteria";"Planctomycetes";"Planctomycetacia";"Isosphaerales";"Isosphaeraceae";"Paludisphaera";"Paludisphaera"
"ASV_1996";"Bacteria";"FBP";"uncultured_bacterium";"uncultured_bacterium";"uncultured_bacterium";"uncultured_bacterium";"uncultured_bacterium"
"ASV_1997";"Bacteria";"Actinobacteria";"Actinobacteria";"Propionibacteriales";"Nocardioidaceae";"Nocardioides";"Nocardioides"
"ASV_1998";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Sphingomonadales";"Sphingomonadaceae";"Sphingomonas";"Sphingomonas"
"ASV_1999";"Bacteria";"Bacteroidetes";"Bacteroidia";"Chitinophagales";"Chitinophagaceae";"Flavisolibacter";"Flavisolibacter"
"ASV_2000";"Bacteria";"FBP";"uncultured_bacterium";"uncultured_bacterium";"uncultured_bacterium";"uncultured_bacterium";"uncultured_bacterium"
"ASV_2001";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Reyranellales";"Reyranellaceae";"Reyranella";"Reyranella"
"ASV_2002";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Microbacteriaceae";"Amnibacterium";"Amnibacterium"
"ASV_2003";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Microbacteriaceae";"Curtobacterium";"Curtobacterium"
"ASV_2004";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Enterobacteriaceae";"Enterobacteriaceae"
"ASV_2005";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Dermabacteraceae";"Brachybacterium";"Brachybacterium"
"ASV_2006";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Betaproteobacteriales";"Burkholderiaceae";"Diaphorobacter";"Diaphorobacter"
"ASV_2007";"Bacteria";"Cyanobacteria";"Oxyphotobacteria";"Chloroplast";"Chloroplast";"Chloroplast";"Chloroplast"
"ASV_2008";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Enterobacteriaceae";"Enterobacteriaceae"
"ASV_2009";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";"Staphylococcus";"Staphylococcus"
"ASV_2010";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Brevibacteriaceae";"Brevibacterium";"Brevibacterium"
"ASV_2011";"Bacteria";"Patescibacteria";"Saccharimonadia";"Saccharimonadales";"Saccharimonadaceae";"uncultured_bacterium";"uncultured_bacterium"
"ASV_2012";"Bacteria";"Patescibacteria";"Saccharimonadia";"Saccharimonadales";"uncultured_bacterium";"uncultured_bacterium";"uncultured_bacterium"
"ASV_2013";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Robinsoniella";"Robinsoniella"
"ASV_2014";"Bacteria";"Actinobacteria";"Actinobacteria";"Actinomycetales";"Actinomycetaceae";"Actinomyces";"Actinomyces"
"ASV_2015";"Bacteria";"Patescibacteria";"Parcubacteria";"uncultured_bacterium";"uncultured_bacterium";"uncultured_bacterium";"uncultured_bacterium"
"ASV_2016";"Bacteria";"Patescibacteria";"Parcubacteria";"Candidatus_Kaiserbacteria";"uncultured_bacterium";"uncultured_bacterium";"uncultured_bacterium"
"ASV_2017";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Sphingomonadales";"Sphingomonadaceae";"Sphingomonas";"Sphingomonas"
"ASV_2018";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Pantoea";"agglomerans"
"ASV_2019";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Betaproteobacteriales";"Burkholderiaceae";"Leptothrix";"Leptothrix"
"ASV_2020";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Enterococcaceae";"Enterococcus";"Enterococcus"
"ASV_2021";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomonadales";"Moraxellaceae";"Acinetobacter";"Acinetobacter"
"ASV_2022";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Carnobacteriaceae";"Atopostipes";"Atopostipes"
"ASV_2023";"Bacteria";"Actinobacteria";"Actinobacteria";"Propionibacteriales";"Nocardioidaceae";"Nocardioides";"Nocardioides"
"ASV_2024";"Bacteria";"Chlamydiae";"Chlamydiae";"Chlamydiales";"Parachlamydiaceae";"Neochlamydia";"Neochlamydia"
"ASV_2025";"Bacteria";"Patescibacteria";"Parcubacteria";"Candidatus_Nomurabacteria";"Candidatus_Nomurabacteria_bacterium_RIFOXYB1_FULL_36_10";"Candidatus_Nomurabacteria_bacterium_RIFOXYB1_FULL_36_10";"Candidatus_Nomurabacteria_bacterium_RIFOXYB1_FULL_36_10"
"ASV_2026";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Betaproteobacteriales";"Nitrosomonadaceae";"MND1";"MND1"
"ASV_2027";"Bacteria";"Patescibacteria";"Parcubacteria";"Parcubacteria";"Parcubacteria";"Parcubacteria";"Parcubacteria"
"ASV_2028";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Bacillaceae";"Bacillaceae";"Bacillaceae"
"ASV_2029";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Caldicoprobacteraceae";"Caldicoprobacter";"Caldicoprobacter"
"ASV_2030";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Family_XI";"W5053";"W5053"
"ASV_2031";"Bacteria";"Firmicutes";"Clostridia";"DTU014";"uncultured_prokaryote";"uncultured_prokaryote";"uncultured_prokaryote"
"ASV_2032";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Candidatus_Soleaferrea";"Candidatus_Soleaferrea"
"ASV_2033";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"[Eubacterium]_coprostanoligenes_group";"[Eubacterium]_coprostanoligenes_group"
"ASV_2034";"Bacteria";"Actinobacteria";"Actinobacteria";"Propionibacteriales";"Nocardioidaceae";"Nocardioides";"Nocardioides"
"ASV_2035";"Bacteria";"Actinobacteria";"Actinobacteria";"Propionibacteriales";"Nocardioidaceae";"Nocardioides";"exalbidus"
"ASV_2036";"Bacteria";"Epsilonbacteraeota";"Campylobacteria";"Campylobacterales";"Campylobacteraceae";"Campylobacter";"Campylobacter"
"ASV_2037";"Bacteria";"Patescibacteria";"Saccharimonadia";"Saccharimonadales";"TM7_phylum_sp._oral_clone_FR058";"TM7_phylum_sp._oral_clone_FR058";"TM7_phylum_sp._oral_clone_FR058"
"ASV_2038";"Bacteria";"Patescibacteria";"Gracilibacteria";"Absconditabacteriales_(SR1)";"candidate_division_SR1_bacterium_MGEHA";"candidate_division_SR1_bacterium_MGEHA";"candidate_division_SR1_bacterium_MGEHA"
"ASV_2039";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Microbacteriaceae";"Microbacteriaceae";"Microbacteriaceae"
"ASV_2040";"Bacteria";"Cyanobacteria";"Oxyphotobacteria";"Chloroplast";"Virgulinella_fragilis";"Virgulinella_fragilis";"Virgulinella_fragilis"
"ASV_2041";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Caulobacterales";"Caulobacteraceae";"Brevundimonas";"Brevundimonas"
"ASV_2042";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Beijerinckiaceae";"Microvirga";"Microvirga"
"ASV_2043";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Enterobacteriaceae";"Enterobacteriaceae"
"ASV_2044";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Rhodobacteraceae";"Falsirhodobacter";"halotolerans"
"ASV_2045";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Betaproteobacteriales";"Burkholderiaceae";"Burkholderiaceae";"Burkholderiaceae"
"ASV_2046";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Rhizobiaceae";"Aureimonas";"Aureimonas"
"ASV_2047";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomonadales";"Pseudomonadaceae";"Pseudomonas";"Pseudomonas"
"ASV_2048";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Intestinibacter";"bartlettii"
"ASV_2049";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";"Mitochondria";"Musa_acuminata_subsp._malaccensis";"Musa_acuminata_subsp._malaccensis"
"ASV_2050";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Family_X";"Thermicanus";"Thermicanus"
"ASV_2051";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Enterococcaceae";"Enterococcus";"Enterococcus"
"ASV_2052";"Bacteria";"Bacteroidetes";"Bacteroidia";"Chitinophagales";"Chitinophagaceae";"Chitinophagaceae";"Chitinophagaceae"
"ASV_2053";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Micrococcaceae";"Rothia";"Rothia"
"ASV_2054";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Tannerellaceae";"Parabacteroides";"Parabacteroides"
"ASV_2055";"Bacteria";"Armatimonadetes";"Fimbriimonadia";"Fimbriimonadales";"Fimbriimonadaceae";"Fimbriimonadaceae";"Fimbriimonadaceae"
"ASV_2056";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Sphingomonadales";"Sphingomonadaceae";"Sphingomonas";"Sphingomonas"
"ASV_2057";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Betaproteobacteriales";"Burkholderiaceae";"Burkholderiaceae";"Burkholderiaceae"
"ASV_2058";"Bacteria";"Bacteroidetes";"Bacteroidia";"Chitinophagales";"Chitinophagaceae";"Segetibacter";"Segetibacter"
"ASV_2059";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Micrococcaceae";"Arthrobacter";"Arthrobacter"
"ASV_2060";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomonadales";"Pseudomonadaceae";"Pseudomonas";"Pseudomonas"
"ASV_2061";"Bacteria";"Bacteroidetes";"Bacteroidia";"Cytophagales";"Hymenobacteraceae";"Hymenobacter";"Hymenobacter"
"ASV_2062";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Micrococcaceae";"Micrococcus";"Micrococcus"
"ASV_2063";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Family_XI";"Anaerococcus";"Anaerococcus"
"ASV_2064";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Kluyvera";"Kluyvera"
"ASV_2065";"Bacteria";"Tenericutes";"Mollicutes";"Entomoplasmatales";"Entomoplasmataceae";"Entomoplasma";"Entomoplasma"
"ASV_2066";"Bacteria";"Patescibacteria";"Parcubacteria";"uncultured_bacterium";"uncultured_bacterium";"uncultured_bacterium";"uncultured_bacterium"
"ASV_2067";"Bacteria";"Actinobacteria";"Acidimicrobiia";"Microtrichales";"Ilumatobacteraceae";"CL500-29_marine_group";"CL500-29_marine_group"
"ASV_2068";"Bacteria";"Bacteroidetes";"Bacteroidia";"Cytophagales";"Spirosomaceae";"Spirosoma";"Spirosoma"
"ASV_2069";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Sphingomonadales";"Sphingomonadaceae";"Ellin6055";"Ellin6055"
"ASV_2070";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Betaproteobacteriales";"Burkholderiaceae";"Limnohabitans";"Limnohabitans"
"ASV_2071";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Micrococcaceae";"Arthrobacter";"Arthrobacter"
"ASV_2072";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";"Staphylococcus";"Staphylococcus"
"ASV_2073";"Bacteria";"Bacteroidetes";"Bacteroidia";"Flavobacteriales";"Weeksellaceae";"Chryseobacterium";"hominis"
"ASV_2074";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Acetobacterales";"Acetobacteraceae";"Roseomonas";"Roseomonas"
"ASV_2075";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Microbacteriaceae";"Marisediminicola";"Marisediminicola"
"ASV_2076";"Bacteria";"Bacteroidetes";"Bacteroidia";"Flavobacteriales";"Flavobacteriaceae";"Flavobacterium";"Flavobacterium"
"ASV_2077";"Bacteria";"Actinobacteria";"Actinobacteria";"Corynebacteriales";"Corynebacteriaceae";"Corynebacterium_1";"Corynebacterium_1"
"ASV_2078";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Peptoclostridium";"Peptoclostridium"
"ASV_2079";"Bacteria";"Actinobacteria";"Actinobacteria";"Corynebacteriales";"Corynebacteriales_Incertae_Sedis";"Tomitella";"Tomitella"
"ASV_2080";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Tannerellaceae";"Parabacteroides";"Parabacteroides"
"ASV_2081";"Bacteria";"Bacteroidetes";"Bacteroidia";"Chitinophagales";"Chitinophagaceae";"Chitinophagaceae";"Chitinophagaceae"
"ASV_2082";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomonadales";"Moraxellaceae";"Alkanindiges";"Alkanindiges"
"ASV_2083";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Peptostreptococcaceae";"Peptostreptococcaceae"
"ASV_2084";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomonadales";"Moraxellaceae";"Acinetobacter";"Acinetobacter"
"ASV_2085";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Bdellovibrionales";"Bacteriovoracaceae";"Peredibacter";"Peredibacter"
"ASV_2086";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomonadales";"Moraxellaceae";"Acinetobacter";"johnsonii"
"ASV_2087";"Bacteria";"Bacteroidetes";"Bacteroidia";"Cytophagales";"Hymenobacteraceae";"Adhaeribacter";"Adhaeribacter"
"ASV_2088";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomonadales";"Moraxellaceae";"Acinetobacter";"Acinetobacter"
"ASV_2089";"Bacteria";"Chloroflexi";"Anaerolineae";"SBR1031";"uncultured_Caldilineaceae_bacterium";"uncultured_Caldilineaceae_bacterium";"uncultured_Caldilineaceae_bacterium"
"ASV_2090";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Betaproteobacteriales";"Burkholderiaceae";"Polaromonas";"Polaromonas"
"ASV_2091";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Micrococcaceae";"Kocuria";"Kocuria"
"ASV_2092";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomonadales";"Moraxellaceae";"Psychrobacter";"Psychrobacter"
"ASV_2093";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Klebsiella";"Klebsiella"
"ASV_2094";"Bacteria";"Actinobacteria";"Actinobacteria";"Corynebacteriales";"Corynebacteriaceae";"Corynebacterium_1";"Corynebacterium_1"
"ASV_2095";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Intrasporangiaceae";"Oryzihumus";"Oryzihumus"
"ASV_2096";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomonadales";"Pseudomonadaceae";"Pseudomonas";"Pseudomonas"
"ASV_2097";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Lactococcus";"Lactococcus"
"ASV_2098";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Alloprevotella";"Alloprevotella"
"ASV_2099";"Bacteria";"Patescibacteria";"Parcubacteria";"Candidatus_Nomurabacteria";"uncultured_soil_bacterium";"uncultured_soil_bacterium";"uncultured_soil_bacterium"
"ASV_2100";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomonadales";"Pseudomonadaceae";"Thiopseudomonas";"Thiopseudomonas"
"ASV_2101";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptococcaceae";"Peptococcaceae";"Peptococcaceae"
"ASV_2102";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Rikenellaceae";"Alistipes";"Alistipes"
"ASV_2103";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";"Desulfovibrionaceae";"Desulfovibrionaceae"
"ASV_2104";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Enterobacteriaceae";"Enterobacteriaceae"
"ASV_2105";"Bacteria";"Bacteroidetes";"Bacteroidia";"Sphingobacteriales";"Sphingobacteriaceae";"Sphingobacterium";"Sphingobacterium"
"ASV_2106";"Bacteria";"Tenericutes";"Mollicutes";"Entomoplasmatales";"Entomoplasmataceae";"Entomoplasma";"Entomoplasma"
"ASV_2107";"Bacteria";"Actinobacteria";"Actinobacteria";"Corynebacteriales";"Corynebacteriaceae";"Corynebacterium";"Corynebacterium"
"ASV_2108";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";"Staphylococcus";"Staphylococcus"
"ASV_2109";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Microbacteriaceae";"Leucobacter";"Leucobacter"
"ASV_2110";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Betaproteobacteriales";"Burkholderiaceae";"Pigmentiphaga";"Pigmentiphaga"
"ASV_2111";"Bacteria";"Patescibacteria";"Saccharimonadia";"Saccharimonadales";"Saccharimonadaceae";"uncultured_bacterium";"uncultured_bacterium"
"ASV_2112";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Sphingomonadales";"Sphingomonadaceae";"Sphingomonas";"Sphingomonas"
"ASV_2113";"Bacteria";"Bacteroidetes";"Bacteroidia";"Sphingobacteriales";"Sphingobacteriaceae";"Sphingobacterium";"Sphingobacterium"
"ASV_2114";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Enterobacteriaceae";"Enterobacteriaceae"
"ASV_2115";"Bacteria";"Bacteroidetes";"Bacteroidia";"Sphingobacteriales";"Sphingobacteriaceae";"Pedobacter";"Pedobacter"
"ASV_2116";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Rhizobiaceae";"Aureimonas";"jatrophae"
"ASV_2117";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Tyzzerella_3";"Tyzzerella_3"
"ASV_2118";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Bacillaceae";"Bacillaceae";"Bacillaceae"
"ASV_2119";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Betaproteobacteriales";"Burkholderiaceae";"Comamonas";"aquatica"
"ASV_2120";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Streptococcus";"Streptococcus"
"ASV_2121";"Bacteria";"Deinococcus-Thermus";"Deinococci";"Deinococcales";"Deinococcaceae";"Deinococcus";"Deinococcus"
"ASV_2122";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomonadales";"Pseudomonadaceae";"Pseudomonas";"Pseudomonas"
"ASV_2123";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodospirillales";"Magnetospirillaceae";"uncultured_Rhodospirillaceae_bacterium";"uncultured_Rhodospirillaceae_bacterium"
"ASV_2124";"Bacteria";"Bacteroidetes";"Bacteroidia";"Sphingobacteriales";"Sphingobacteriaceae";"Pedobacter";"Pedobacter"
"ASV_2125";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Chthoniobacterales";"Chthoniobacteraceae";"Chthoniobacter";"Chthoniobacter"
"ASV_2126";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Caulobacterales";"Caulobacteraceae";"Brevundimonas";"Brevundimonas"
"ASV_2127";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Acetobacterales";"Acetobacteraceae";"Roseomonas";"Roseomonas"
"ASV_2128";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Chthoniobacterales";"Chthoniobacteraceae";"Chthoniobacter";"Chthoniobacter"
"ASV_2129";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Rubritaleaceae";"Luteolibacter";"Luteolibacter"
"ASV_2130";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Sphingomonadales";"Sphingomonadaceae";"Sphingomonas";"Sphingomonas"
"ASV_2131";"Bacteria";"Actinobacteria";"Thermoleophilia";"Gaiellales";"Gaiellales";"metagenome";"metagenome"
"ASV_2132";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Betaproteobacteriales";"Burkholderiaceae";"Pigmentiphaga";"Pigmentiphaga"
"ASV_2133";"Bacteria";"Acidobacteria";"Blastocatellia_(Subgroup_4)";"Blastocatellales";"Blastocatellaceae";"Blastocatella";"Blastocatella"
"ASV_2134";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";"Staphylococcus";"Staphylococcus"
"ASV_2135";"Bacteria";"Bacteroidetes";"Bacteroidia";"Cytophagales";"Hymenobacteraceae";"Hymenobacter";"Hymenobacter"
"ASV_2136";"Bacteria";"Armatimonadetes";"Armatimonadia";"Armatimonadales";"uncultured_bacterium";"uncultured_bacterium";"uncultured_bacterium"
"ASV_2137";"Bacteria";"Actinobacteria";"Thermoleophilia";"Solirubrobacterales";"Solirubrobacteraceae";"Patulibacter";"Patulibacter"
"ASV_2138";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium";"Fusobacterium"
"ASV_2139";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Rikenellaceae";"Alistipes";"Alistipes"
"ASV_2140";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Rhodobacteraceae";"Rubellimicrobium";"Rubellimicrobium"
"ASV_2141";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Myxococcales";"Amb-16S-1034";"uncultured_bacterium";"uncultured_bacterium"
"ASV_2142";"Bacteria";"Bacteroidetes";"Bacteroidia";"Sphingobacteriales";"Sphingobacteriaceae";"Pedobacter";"Pedobacter"
"ASV_2143";"Bacteria";"Bacteroidetes";"Bacteroidia";"Sphingobacteriales";"Sphingobacteriaceae";"Sphingobacterium";"Sphingobacterium"
"ASV_2144";"Bacteria";"Bacteroidetes";"Bacteroidia";"Flavobacteriales";"Weeksellaceae";"Chryseobacterium";"Chryseobacterium"
"ASV_2145";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Rhodobacteraceae";"Paracoccus";"sanguinis"
"ASV_2146";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Bacillaceae";"Bacillus";"longiquaesitum"
"ASV_2147";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Pragia";"Pragia"
"ASV_2148";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Enterococcaceae";"Enterococcus";"Enterococcus"
"ASV_2149";"Bacteria";"Bacteroidetes";"Bacteroidia";"Flavobacteriales";"Weeksellaceae";"Weeksellaceae";"Weeksellaceae"
"ASV_2150";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Lachnoclostridium";"Lachnoclostridium"
"ASV_2151";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Aeromonadales";"Aeromonadaceae";"Aeromonas";"caviae"
